PID,Gene,Code,COG,Product,Length,Synonym,IsORF,ATG,TGA,IsBlankSegment
NP_417188.4,gutQ,,,D-arabinose 5-phosphate isomerase GutQ,966,b2708,True,1811840,1810875,False
NP_417189.2,norR,,,DNA-binding transcriptional dual regulator NorR,1515,b2709,True,1809364,1810878,False
NP_417190.1,norV,,,anaerobic nitric oxide reductase flavorubredoxin,1440,b2710,True,1809177,1807738,False
NP_417191.1,norW,,,NADH:flavorubredoxin reductase,1134,b2711,True,1807741,1806608,False
NP_417192.1,hypF,,,carbamoyl--[HypE] ligase,2253,b2712,True,1804228,1806480,False
NP_417193.1,hydN,,,putative electron transport protein HydN,528,b2713,True,1803548,1804075,False
NP_417194.2,ascG,,,DNA-binding transcriptional repressor AscG,1011,b2714,True,1802389,1803399,False
YP_026182.1,ascF,,,beta-glucoside specific PTS enzyme IIBC component,1458,b2715,True,1802129,1800672,False
NP_417196.1,ascB,,,6-phospho-beta-glucosidase AscB,1425,b2716,True,1800663,1799239,False
NP_417197.1,hycI,,,hydrogenase 3 maturation protease,471,b2717,True,1798610,1799080,False
NP_417198.1,hycH,,,formate hydrogenlyase assembly protein,411,b2718,True,1798207,1798617,False
NP_417199.1,hycG,,,formate hydrogenlyase subunit HycG,768,b2719,True,1797443,1798210,False
NP_417200.1,hycF,,,formate hydrogenlyase subunit HycF,543,b2720,True,1796901,1797443,False
NP_417201.1,hycE,,,formate hydrogenlyase subunit HycE,1710,b2721,True,1795182,1796891,False
NP_417202.1,hycD,,,formate hydrogenlyase subunit HycD,924,b2722,True,1794241,1795164,False
NP_417203.1,hycC,,,formate hydrogenlyase subunit HycC,1827,b2723,True,1792412,1794238,False
NP_417204.1,hycB,,,formate hydrogenlyase subunit HycB,612,b2724,True,1791804,1792415,False
NP_417205.1,hycA,,,regulator of the transcriptional regulator FhlA,462,b2725,True,1791218,1791679,False
NP_417206.1,hypA,,,hydrogenase 3 nickel incorporation protein HypA,351,b2726,True,1791006,1790656,False
NP_417207.1,hypB,,,hydrogenase isoenzymes nickel incorporation protein HypB,873,b2727,True,1790652,1789780,False
NP_417208.1,hypC,,,hydrogenase maturation factor HypC,273,b2728,True,1789789,1789517,False
NP_417209.1,hypD,,,Fe-(CN)2CO cofactor assembly scaffold protein HypD,1122,b2729,True,1789517,1788396,False
NP_417210.2,hypE,,,carbamoyl dehydratase HypE,1011,b2730,True,1788399,1787389,False
NP_417211.1,fhlA,,,DNA-binding transcriptional activator FhlA,2079,b2731,True,1787315,1785237,False
NP_417212.1,ygbA,,,protein YgbA,354,b2732,True,1784847,1785200,False
NP_417213.1,mutS,,,DNA mismatch repair protein MutS,2562,b2733,True,1784560,1781999,False
NP_417214.1,pphB,,,phosphoprotein phosphatase 2,657,b2734,True,1781893,1781237,False
NP_417215.2,ygbI,,,DNA-binding transcriptional repressor YgbI,768,b2735,True,1780419,1781186,False
NP_417216.1,ygbJ,,,putative L-threonate dehydrogenase,909,b2736,True,1780223,1779315,False
NP_417217.1,ygbK,,,putative 3-oxo-tetronate kinase YgbK,1167,b2737,True,1779318,1778152,False
NP_417218.1,ygbL,,,putative 3-oxo-tetronate 4-phosphate decarboxylase YgbL,639,b2738,True,1778060,1777422,False
NP_417219.1,ygbM,,,putative 2-oxo-tetronate isomerase YgbM,777,b2739,True,1777417,1776641,False
NP_417220.1,ygbN,,,putative transporter YgbN,1365,b2740,True,1776552,1775188,False
NP_417221.1,rpoS,,,RNA polymerase sigma factor RpoS,993,b2741,True,1774102,1775094,False
NP_417222.1,nlpD,,,murein hydrolase activator NlpD,1140,b2742,True,1772900,1774039,False
NP_417223.1,pcm,,,protein-L-isoaspartate O-methyltransferase,627,b2743,True,1772134,1772760,False
NP_417224.1,umpG,,,broad specificity 5'(3')-nucleotidase and polyphosphatase,762,b2744,True,1771379,1772140,False
NP_417225.1,truD,,,tRNA pseudouridine(13) synthase,1050,b2745,True,1770349,1771398,False
NP_417226.1,ispF,,,"2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase",480,b2746,True,1769873,1770352,False
NP_417227.1,ispD,,,2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase,711,b2747,True,1769163,1769873,False
NP_417228.1,ftsB,,,cell division protein FtsB,312,b2748,True,1768833,1769144,False
NP_417229.1,ygbE,,,DUF3561 domain-containing inner membrane protein YgbE,324,b2749,True,1768316,1768639,False
NP_417230.1,cysC,,,adenylyl-sulfate kinase,606,b2750,True,1767661,1768266,False
NP_417231.1,cysN,,,sulfate adenylyltransferase subunit 1,1428,b2751,True,1766234,1767661,False
NP_417232.1,cysD,,,sulfate adenylyltransferase subunit 2,909,b2752,True,1765324,1766232,False
NP_417233.1,iap,,,alkaline phosphatase isozyme conversion protein,1038,b2753,True,1765072,1764035,False
NP_417234.2,cas2,,,CRISPR-associated endoribonuclease Cas2,285,b2754,True,1762800,1763084,False
NP_417235.1,cas1,,,multifunctional nuclease Cas1,918,b2755,True,1761881,1762798,False
NP_417236.1,casE,,,pre-CRISPR RNA endonuclease,600,b2756,True,1761266,1761865,False
NP_417237.2,casD,,,type I-E CRISPR system Cascade subunit CasD,675,b2757,True,1760605,1761279,False
NP_417238.1,casC,,,type I-E CRISPR system Cascade subunit CasC,1092,b2758,True,1759511,1760602,False
NP_417239.1,casB,,,type I-E CRISPR system Cascade subunit CasB,483,b2759,True,1759016,1759498,False
NP_417240.1,casA,,,type I-E CRISPR system Cascade subunit CasA,1509,b2760,True,1757515,1759023,False
NP_417241.1,cas3,,,CRISPR-associated endonuclease/helicase Cas3,2667,b2761,True,1754434,1757100,False
,sokX,,,small RNA SokX,59,b4701,True,1754300,1754242,False
NP_417242.1,cysH,,,phosphoadenosine phosphosulfate reductase,735,b2762,True,1753341,1754075,False
NP_417243.1,cysI,,,"sulfite reductase, hemoprotein subunit",1713,b2763,True,1751554,1753266,False
NP_417244.1,cysJ,,,"sulfite reductase, flavoprotein subunit",1800,b2764,True,1749755,1751554,False
NP_417245.1,queD,,,"6-carboxy-5,6,7,8-tetrahydropterin synthase",366,b2765,True,1749439,1749074,False
NP_417246.4,ygcN,,,putative oxidoreductase with FAD/NAD(P)-binding domain,1272,b2766,True,1748996,1747725,False
NP_417247.2,ygcO,,,putative 4Fe-4S cluster-containing protein,261,b2767,True,1747734,1747474,False
NP_417248.1,ygcP,,,putative anti-terminator regulatory protein,576,b2768,True,1747457,1746882,False
NP_417249.4,ygcQ,,,putative flavoprotein,861,b2769,True,1745874,1746734,False
NP_417250.4,ygcR,,,putative flavoprotein,780,b2770,True,1745098,1745877,False
NP_417251.2,ygcS,,,putative transporter YgcS,1338,b2771,True,1743783,1745120,False
YP_026183.1,ygcU,,,putative FAD-containing dehydrogenase,1455,b4463,True,1742235,1743689,False
NP_417254.4,ygcW,,,putative deoxygluconate dehydrogenase,786,b2774,True,1741380,1742165,False
NP_417255.1,yqcE,,,putative transport protein YqcE,1278,b2775,True,1741061,1739784,False
NP_417256.1,ygcE,,,putative sugar kinase YgcE,1479,b2776,True,1739757,1738279,False
NP_417257.1,queE,,,putative 7-carboxy-7-deazaguanine synthase QueE,672,b2777,True,1736235,1736906,False
YP_002791252.1,yqcG,,,cell envelope stress response protein YqcG,141,b4682,True,1736096,1735956,False
NP_417258.4,ygcG,,,TPM domain-containing protein YgcG,873,b2778,True,1735942,1735070,False
NP_417259.1,eno,,,enolase,1299,b2779,True,1733712,1735010,False
NP_417260.1,pyrG,,,CTP synthetase,1638,b2780,True,1731987,1733624,False
NP_417261.1,mazG,,,nucleoside triphosphate pyrophosphohydrolase,792,b2781,True,1730968,1731759,False
NP_417262.1,mazF,,,endoribonuclease toxin MazF,336,b2782,True,1730562,1730897,False
NP_417263.1,mazE,,,antitoxin of the MazF-MazE toxin-antitoxin system MazE,249,b2783,True,1730314,1730562,False
NP_417264.1,relA,,,GDP/GTP pyrophosphokinase,2235,b2784,True,1728002,1730236,False
NP_417265.1,rlmD,,,23S rRNA m(5)U1939 methyltransferase,1302,b2785,True,1726653,1727954,False
NP_417266.1,barA,,,sensor histidine kinase BarA,2757,b2786,True,1726596,1723840,False
NP_417267.1,gudD,,,D-glucarate dehydratase,1341,b2787,True,1722268,1723608,False
NP_417268.1,gudX,,,glucarate dehydratase-related protein,1341,b2788,True,1720907,1722247,False
NP_417269.1,gudP,,,galactarate/D-glucarate transporter GudP,1353,b2789,True,1719553,1720905,False
NP_417270.1,yqcA,,,putative flavodoxin YqcA,450,b2790,True,1718669,1719118,False
NP_417271.1,truC,,,tRNA pseudouridine(65) synthase,783,b2791,True,1717869,1718651,False
NP_417272.1,yqcC,,,DUF446 domain-containing protein YqcC,330,b2792,True,1717540,1717869,False
,csrB,,,small regulatory RNA CsrB,369,b4408,True,1717129,1717497,False
NP_417273.1,syd,,,SecY-interacting protein,546,b2793,True,1716373,1716918,False
NP_417274.1,queF,,,7-cyano-7-deazaguanine reductase,849,b2794,True,1716305,1715457,False
NP_417275.1,ppnN,,,nucleotide 5'-monophosphate nucleosidase,1365,b2795,True,1715345,1713981,False
NP_417276.1,sdaC,,,L-serine:H(+) symporter SdaC,1290,b2796,True,1713424,1712135,False
NP_417277.1,sdaB,,,L-serine deaminase II,1368,b2797,True,1712077,1710710,False
NP_417278.4,ygdG,,,flap endonuclease,756,b2798,True,1710598,1709843,False
NP_417279.2,fucO,,,"L-1,2-propanediol oxidoreductase",1149,b2799,True,1708640,1709788,False
NP_417280.1,fucA,,,L-fuculose-phosphate aldolase,648,b2800,True,1707965,1708612,False
NP_417281.1,fucP,,,L-fucose:H(+) symporter,1317,b2801,True,1707418,1706102,False
NP_417282.1,fucI,,,L-fucose isomerase,1776,b2802,True,1706069,1704294,False
NP_417283.2,fucK,,,L-fuculokinase,1419,b2803,True,1704185,1702767,False
NP_417284.1,fucU,,,L-fucose mutarotase,423,b2804,True,1702765,1702343,False
NP_417285.1,fucR,,,DNA-binding transcriptional activator FucR,732,b2805,True,1702285,1701554,False
NP_417286.1,rlmM,,,23S rRNA 2'-O-ribose C2498 methyltransferase,1101,b2806,True,1700410,1701510,False
NP_417287.1,ygdD,,,DUF423 domain-containing inner membrane protein YgdD,396,b2807,True,1700022,1700417,False
NP_417288.1,gcvA,,,DNA-binding transcriptional dual regulator GcvA,918,b2808,True,1699086,1700003,False
,gcvB,,,small regulatory RNA GcvB,206,b4443,True,1698957,1698752,False
NP_417289.2,ygdI,,,DUF903 domain-containing lipoprotein YgdI,228,b2809,True,1698508,1698735,False
NP_417290.1,csdA,,,cysteine sulfinate desulfinase,1206,b2810,True,1698316,1697111,False
NP_417291.1,csdE,,,sulfur acceptor protein CsdE,444,b2811,True,1697111,1696668,False
NP_417292.1,tcdA,,,tRNA threonylcarbamoyladenosine dehydratase,807,b2812,True,1695811,1696617,False
NP_417293.1,mltA,,,membrane-bound lytic murein transglycosylase A,1098,b2813,True,1694475,1695572,False
,metZ,,,tRNA-Met,77,b2814,True,1694266,1694190,False
,metW,,,tRNA-Met,77,b2815,True,1694156,1694080,False
,metV,,,tRNA-Met,77,b2816,True,1694046,1693970,False
NP_417294.4,amiC,,,N-acetylmuramoyl-L-alanine amidase C,1254,b2817,True,1692643,1693896,False
NP_417295.1,argA,,,N-acetylglutamate synthase,1332,b2818,True,1692411,1691080,False
NP_417296.1,recD,,,exodeoxyribonuclease V subunit RecD,1827,b2819,True,1689192,1691018,False
NP_417297.1,recB,,,exodeoxyribonuclease V subunit RecB,3543,b2820,True,1685650,1689192,False
NP_417298.1,ptrA,,,protease 3,2889,b2821,True,1682769,1685657,False
NP_417299.1,recC,,,exodeoxyribonuclease V subunit RecC,3369,b2822,True,1679225,1682593,False
NP_417300.1,ppdC,,,prepilin-type N-terminal cleavage/methylation domain-containing protein PpdC,324,b2823,True,1678889,1679212,False
NP_417301.4,ygdB,,,DUF2509 domain-containing protein YgdB,408,b2824,True,1678497,1678904,False
NP_417302.1,ppdB,,,prepilin-type N-terminal cleavage/methylation domain-containing protein PpdB,564,b2825,True,1677937,1678500,False
NP_417303.1,ppdA,,,prepilin-type N-terminal cleavage/methylation domain-containing protein PpdA,471,b2826,True,1677476,1677946,False
NP_417304.1,thyA,,,thymidylate synthase,795,b2827,True,1676498,1677292,False
NP_417305.1,lgt,,,phosphatidylglycerol--prolipoprotein diacylglyceryl transferase,876,b2828,True,1675616,1676491,False
NP_417306.1,ptsP,,,phosphoenolpyruvate-protein phosphotransferase PtsP,2247,b2829,True,1673219,1675465,False
NP_417307.1,rppH,,,RNA pyrophosphohydrolase,531,b2830,True,1672676,1673206,False
YP_009518810.1,ygdT,,,YgdT,147,b4610,True,1672177,1672323,False
NP_417308.1,mutH,,,DNA mismatch repair protein MutH,690,b2831,True,1671991,1671302,False
NP_417309.1,ygdQ,,,PF03741 family inner membrane protein YgdQ,714,b2832,True,1671233,1670520,False
NP_417310.1,ygdR,,,DUF903 domain-containing lipoprotein YgdR,219,b2833,True,1670382,1670164,False
NP_417311.1,tas,,,putative NADP(H)-dependent aldo-keto reductase Tas,1041,b2834,True,1670056,1669016,False
NP_417312.1,lplT,,,lysophospholipid transporter,1194,b2835,True,1667791,1668984,False
NP_417313.1,aas,,,fused 2-acylglycerophospho-ethanolamine acyltransferase/acyl-acyl carrier protein synthetase,2160,b2836,True,1665639,1667798,False
,omrA,,,small regulatory RNA OmrA,88,b4444,True,1665464,1665551,False
,omrB,,,small regulatory RNA OmrB,82,b4445,True,1665268,1665349,False
NP_417314.1,galR,,,DNA-binding transcriptional dual regulator GalR,1032,b2837,True,1665054,1664023,False
NP_417315.1,lysA,,,diaminopimelate decarboxylase,1263,b2838,True,1662754,1664016,False
NP_417316.1,lysR,,,DNA-binding transcriptional dual regulator LysR,936,b2839,True,1662632,1661697,False
NP_417317.1,ygeA,,,amino acid racemase YgeA,693,b2840,True,1661018,1661710,False
NP_417318.1,araE,,,arabinose:H(+) symporter,1419,b2841,True,1659471,1660889,False
NP_417319.1,kduD,,,putative 2-keto-3-deoxy-D-gluconate dehydrogenase,762,b2842,True,1658395,1659156,False
NP_417320.1,kduI,,,5-dehydro-4-deoxy-D-glucuronate isomerase,837,b2843,True,1657529,1658365,False
NP_417321.2,yqeF,,,putative acyltransferase,1182,b2844,True,1656061,1657242,False
NP_417322.1,yqeG,,,putative transporter YqeG,1230,b2845,True,1655806,1654577,False
NP_417323.2,yqeH,,,putative LuxR family transcriptional regulator YqeH,633,b2846,True,1654117,1653485,False
NP_417324.1,yqeI,,,putative transcriptional regulator YqeI,810,b2847,True,1653151,1652342,False
NP_417325.4,yqeJ,,,protein YqeJ,483,b2848,True,1652349,1651867,False
YP_002791253.1,yqeL,,,uncharacterized protein YqeL,81,b4683,True,1651754,1651834,False
NP_417326.2,yqeK,,,protein YqeK,426,b2849,True,1651293,1651718,False
NP_417328.1,ygeG,,,TPR repeat-containing putative chaperone YgeG,492,b2851,True,1650385,1649894,False
NP_417329.1,ygeH,,,putative transcriptional regulator YgeH,1377,b2852,True,1649559,1648183,False
NP_417330.1,ygeI,,,protein YgeI,219,b2853,True,1648015,1647797,False
NP_417337.1,insD4,,,IS2 insertion element protein InsB,906,b2860,True,1644376,1645281,False
NP_417338.3,insC4,,,IS2 insertion element repressor InsA,366,b2861,True,1644053,1644418,False
YP_009518811.1,ygeQ,,,putative lipoprotein YgeQ,795,b2863,True,1642825,1643619,False
,glyU,,,tRNA-Gly,74,b2864,True,1642596,1642669,False
NP_417341.4,actS,,,amidase activator,756,b2865,True,1641762,1642517,False
NP_417342.1,xdhA,,,putative xanthine dehydrogenase molybdenum-binding subunit XdhA,2259,b2866,True,1641308,1639050,False
NP_417343.1,xdhB,,,putative xanthine dehydrogenase FAD-binding subunit XdhB,879,b2867,True,1639039,1638161,False
NP_417344.1,xdhC,,,putative xanthine dehydrogenase iron-sulfur-binding subunit XdhC,480,b2868,True,1638164,1637685,False
NP_417345.1,ygeV,,,putative sigma(54)-dependent transcriptional regulator YgeV,1779,b2869,True,1635867,1637645,False
YP_026185.1,ygeW,,,putative carbamoyltransferase YgeW,1191,b2870,True,1635391,1634201,False
NP_417347.1,ygeX,,,"2,3-diaminopropionate ammonia-lyase",1197,b2871,True,1634143,1632947,False
NP_417348.1,ygeY,,,putative peptidase YgeY,1212,b2872,True,1632889,1631678,False
NP_417349.4,hyuA,,,phenylhydantoinase,1386,b2873,True,1631625,1630240,False
NP_417350.1,yqeA,,,putative amino acid kinase YqeA,933,b2874,True,1630192,1629260,False
NP_417351.1,yqeB,,,XdhC-CoxI family protein YqeB,1626,b2875,True,1627414,1629039,False
NP_417352.2,yqeC,,,uncharacterized protein YqeC,771,b2876,True,1626596,1627366,False
NP_417353.1,mocA,,,molybdenum cofactor cytidylyltransferase,579,b2877,True,1626493,1625915,False
NP_417354.1,ygfK,,,"putative oxidoreductase, Fe-S subunit",3099,b2878,True,1625593,1622495,False
NP_417355.4,ssnA,,,putative aminohydrolase SsnA,1329,b2879,True,1622492,1621164,False
NP_417356.1,ygfM,,,putative oxidoreductase,780,b2880,True,1621113,1620334,False
NP_417357.1,xdhD,,,fused putative xanthine/hypoxanthine oxidase: molybdopterin-binding subunit and Fe-S binding subunit,2871,b2881,True,1620337,1617467,False
NP_417358.2,xanQ,,,xanthine:H(+) symporter XanQ,1401,b2882,True,1617302,1615902,False
NP_417359.1,guaD,,,guanine deaminase,1320,b2883,True,1615887,1614568,False
YP_026186.1,ghxQ,,,guanine/hypoxanthine transporter GhxQ,1368,b4464,True,1614532,1613165,False
NP_417362.4,ygfS,,,putative electron transport protein YgfS,489,b2886,True,1612641,1613129,False
NP_417363.2,ygfT,,,putative oxidoreductase YgfT,1920,b2887,True,1610722,1612641,False
NP_417364.2,uacT,,,urate:H(+) symporter,1449,b2888,True,1610286,1608838,False
YP_002791254.1,yqfG,,,uncharacterized protein YqfG,126,b4684,True,1608836,1608711,False
YP_009518812.1,yqfH,,,protein YqfH,72,b4753,True,1608643,1608714,False
NP_417365.1,idi,,,isopentenyl-diphosphate Delta-isomerase,549,b2889,True,1608588,1608040,False
NP_417366.1,lysS,,,lysine--tRNA ligase,1518,b2890,True,1606479,1607996,False
NP_417367.1,prfB,,,peptide chain release factor RF2,75,b2891,True,1605371,1605445,False
NP_417368.1,recJ,,,ssDNA-specific exonuclease RecJ,1734,b2892,True,1603547,1605280,False
NP_417369.1,dsbC,,,protein disulfide isomerase DsbC,711,b2893,True,1602831,1603541,False
NP_417370.1,xerD,,,site-specific recombinase,897,b2894,True,1601910,1602806,False
NP_417371.1,fldB,,,flavodoxin 2,522,b2895,True,1601798,1601277,False
NP_417372.1,ygfX,,,protein YgfX,408,b2896,True,1600830,1601237,False
NP_417373.1,sdhE,,,FAD assembly factor,267,b2897,True,1600583,1600849,False
NP_417374.1,ygfZ,,,folate-binding protein,981,b2898,True,1600340,1599360,False
NP_417375.1,yqfA,,,hemolysin-III family protein YqfA,660,b2899,True,1598505,1599164,False
NP_417376.1,yqfB,,,N(4)-acetylcytidine amidohydrolase,312,b2900,True,1598030,1598341,False
NP_417377.1,bglA,,,6-phospho-beta-glucosidase A,1440,b2901,True,1597991,1596552,False
NP_417378.1,ygfF,,,putative oxidoreductase YgfF,744,b2902,True,1595752,1596495,False
NP_417379.1,gcvP,,,glycine decarboxylase,2874,b2903,True,1592612,1595485,False
NP_417380.1,gcvH,,,glycine cleavage system H protein,390,b2904,True,1592104,1592493,False
NP_417381.1,gcvT,,,aminomethyltransferase,1095,b2905,True,1590986,1592080,False
YP_009518813.1,yqfI,,,protein YqfI,84,b4754,True,1590695,1590612,False
NP_417382.1,ubiI,,,2-octaprenylphenol 6-hydroxylase,1203,b2906,True,1589336,1590538,False
NP_417383.1,ubiH,,,2-octaprenyl-6-methoxyphenol 4-hydroxylase,1179,b2907,True,1588135,1589313,False
NP_417384.1,pepP,,,Xaa-Pro aminopeptidase,1326,b2908,True,1586813,1588138,False
NP_417385.4,ygfB,,,PF03695 family protein YgfB,579,b2909,True,1586209,1586787,False
NP_417386.1,zapA,,,cell division protein ZapA,330,b2910,True,1586041,1585712,False
,ssrS,,,6S RNA,183,b2911,True,1585670,1585488,False
NP_417387.3,fau,,,putative 5-formyltetrahydrofolate cyclo-ligase,549,b2912,True,1585412,1584864,False
,sibC,,,small regulatory RNA antitoxin SibC,141,b4446,True,1584802,1584662,False
YP_002791255.1,ibsC,,,toxic peptide IbsC,60,b4665,True,1584704,1584763,False
NP_417388.1,serA,,,phosphoglycerate dehydrogenase,1233,b2913,True,1583243,1584475,False
